0.,0.
0.01,0.00001069702335490116
0.02,0.00004278528474201663
0.03,0.00009625684521303619
0.04,0.0001710987953760208
0.05,0.00026729324662307433
0.06,0.00038481732030481216
0.07,0.0005236431329568894
0.08,0.0006837377784988813
0.09,0.0008650633066491365
0.1,0.0010675766990723356
0.11,0.0012912298408604222
0.12,0.0015359694903732835
0.13,0.0018017372448807844
0.14,0.0020884695034019563
0.15,0.002396097427103021
0.16,0.0027245468957591314
0.17,0.0030737384620177464
0.18,0.003443587302994683
0.19,0.003834003168441357
0.2,0.0042448903271521945
0.21,0.004676147509727651
0.22,0.005127667850535691
0.23,0.005599338825269896
0.24,0.006091042187921237
0.25,0.006602653904802448
0.26,0.0071340440869227615
0.27,0.007685076919707106
0.28,0.008255610592259505
0.29,0.008845497223157132
0.3,0.009454582786499355
0.31,0.010082707035178835
0.32,0.010729703423363515
0.33,0.011395399028232583
0.34,0.012079614469639136
0.35,0.012782163830026897
0.36,0.013502854572728543
0.37,0.014241487460069958
0.38,0.014997856471254706
0.39,0.01577174871946305
0.4,0.01656294436888595
0.41,0.01737121655224182
0.42,0.018196331287681118
0.43,0.019038047397002815
0.44,0.01989611642342958
0.45,0.020770282550354263
0.46,0.021660282521477572
0.47,0.022565845560623764
0.48,0.02348669329415269
0.49,0.024422539673531175
0.5,0.02537309090008983
0.51,0.02633804535094801
0.52,0.02731709350712242
0.53,0.02830991788317567
0.54,0.029316192959260377
0.55,0.030335585115361448
0.56,0.03136775256826487
0.57,0.03241234531071047
0.58,0.033469005053221076
0.59,0.034537365169706964
0.6,0.035617050645231046
0.61,0.03670767802729587
0.62,0.03780885538095831
0.63,0.03892018224687144
0.64,0.040041249603851595
0.65,0.041171639833760224
0.66,0.042310926692792905
0.67,0.043458675284130416
0.68,0.04461444203794368
0.69,0.04577777469217795
0.7,0.04694821228182586
0.71,0.048125285129804476
0.72,0.049308514844411316
0.73,0.050497414320697404
0.74,0.051691487747817635
0.75,0.05289023062133781
0.76,0.05409312975989371
0.77,0.0552996633287884
0.78,0.05650930086803942
0.79,0.05772150332699401
0.8,0.05893572310256262
0.81,0.06015140408704865
0.82,0.06136798171762907
0.83,0.06258488303498283
0.84,0.06380152674674722
0.85,0.06501732329679397
0.86,0.0662316749416483
0.87,0.06744397583241976
0.88,0.06865361210390566
0.89,0.06985996196895092
0.9,0.0710623958200386
0.91,0.07226027633824034
0.92,0.07345295860568171
0.93,0.07463979022855055
0.94,0.07582011146360512
0.95,0.07699325535341772
0.96,0.07815854786572438
0.97,0.07931530804257267
0.98,0.08046284815357846
0.99,0.0816004738569745
1.,0.08272748436694613
1.01,0.08384317262836233
1.02,0.08494682549656354
1.03,0.0860377239255685
1.04,0.087115143160747
1.05,0.08817835294086807
1.06,0.08922661770282134
1.07,0.09025919679680328
1.08,0.09127534470553494
1.09,0.09227431126882901
1.1,0.09325534191812343
1.11,0.0942176779128314
1.12,0.09516055658633224
1.13,0.09608321159543701
1.14,0.09698487317726659
1.15,0.0978647684122469
1.16,0.09872212149156273
1.17,0.09955615399061202
1.18,0.10036608514929407
1.19,0.10115113215575325
1.2,0.10191051043674937
1.21,0.10264343395320213
1.22,0.10334911550040252
1.23,0.10402676701239053
1.24,0.10467559987327743
1.25,0.10529482523084183
1.26,0.105883654316491
1.27,0.1064412987673477
1.28,0.10696697095634891
1.29,0.10745988432174575
1.3,0.10791925370378383
1.31,0.1083442956829849
1.32,0.10873422892506346
1.33,0.10908827452518563
1.34,0.10940565635771718
1.35,0.10968560142968867
1.36,0.10992734023347592
1.37,0.11013010710831689
1.38,0.11029314059727477
1.39,0.11041568381123393
1.4,0.11049698479275519
1.41,0.11053629688418559
1.42,0.1105328790920187
1.43,0.11048599646053942
1.44,0.11039492043924887
1.45,0.11025892925744876
1.46,0.11007730829296633
1.47,0.10984935044903507
1.48,0.1095743565250718
1.49,0.10925163559284415
1.5,0.10888050536663227
1.51,0.1084602925808788
1.52,0.10799033335886349
1.53,0.10746997358717592
1.54,0.10689856928885486
1.55,0.10627548698769351
1.56,0.10560010408363363
1.57,0.10487180921578937
1.58,0.10409000262886367
1.59,0.10325409653832213
1.6,0.10236351548974235
1.61,0.10141769671739456
1.62,0.10041609050186895
1.63,0.09935816052239002
1.64,0.09824338420729217
1.65,0.09707125308150061
1.66,0.09584127310908414
1.67,0.09455296503294242
1.68,0.09320586471160533
1.69,0.0917995234507871
1.7,0.0903335083281645
1.71,0.08880740252112454
1.72,0.08722080561957518
1.73,0.08557333394330918
1.74,0.08386462084750015
1.75,0.08209431702711759
1.76,0.08026209081213717
1.77,0.078367628462402
1.78,0.07641063444821719
1.79,0.07439083173674375
1.8,0.07230796205856432
1.81,0.07016178618102854
1.82,0.06795208416474134
1.83,0.06567865561724998
1.84,0.06334131994207216
1.85,0.06093991657950848
1.86,0.058474305234580484
1.87,0.055944366106932125
1.88,0.05335000010773011
1.89,0.050691129067595375
1.9,0.04796769594322909
1.91,0.04517966500770179
1.92,0.042327022040619125
1.93,0.0394097745031595
1.94,0.03642795171332994
1.95,0.03338160500203063
1.96,0.030270807870017586
1.97,0.027095656132572844
1.98,0.023856268054228115
1.99,0.02055278447628342
2.,0.017185368938462703
2.01,0.0137542077840281
2.02,0.010259510263085896
2.03,0.006701508622153823
2.04,0.0030804581908885006
2.05,-0.0006033625498801237
2.06,-0.004349651902154569
2.07,-0.008158084895169115
2.08,-0.012028313242239408
2.09,-0.015959965302630635
2.1,-0.01995264605695117
2.11,-0.02400593708928489
2.12,-0.02811939658184892
2.13,-0.032292559312480595
